origin,destination,weight
150101,150102,0.10434702840303181
150101,150103,2.167207512986045
150101,150104,0.6134687933584837
150101,150105,9.453152770929606
150101,150106,0.16856058434335905
150101,150107,0.05045350823882856
150101,150108,1.4241649371051153
150101,150109,0.027520095402997397
150101,150110,0.8061094611794655
150101,150111,1.6179522755678886
150101,150112,1.056083661090025
150101,150113,7.381118921212259
150101,150114,2.3506748156726944
150101,150115,6.412182228898393
150101,150116,4.602735956151315
150101,150117,2.8265431320161913
150101,150118,0.6260821704181908
150101,150119,0.5504019080599479
150101,150120,2.022727012120309
150101,150121,5.013244045912693
150101,150122,5.629006180554759
150101,150123,0.12957378252244608
150101,150124,0.034400119253746746
150101,150125,0.4804549989106629
150101,150126,0.019493400910456492
150101,150127,0.01261337705970714
150101,150128,1.6833125021500073
150101,150129,0.02064007155224805
150101,150130,2.6591292183146233
150101,150131,8.627549908839685
150101,150132,2.4928619752548475
150101,150133,0.43802818516437525
150101,150134,0.9070164776571226
150101,150135,3.1189441456730385
150101,150136,6.627756309555206
150101,150137,1.5491520370603953
150101,150138,0.0034400119253746747
150101,150139,0.011466706417915582
150101,150140,3.675079406941944
150101,150141,1.6477657122544693
150101,150142,0.5595752731942804
150101,150143,0.21786742194039604
150102,150101,9.683681626127669
150102,150103,1.0620075368276807
150102,150104,0.3311636405161585
150102,150105,0.9706520497887404
150102,150106,1.296105972364965
150102,150107,0.0685166152792052
150102,150108,0.9877812036085417
150102,150109,0.04567774351947013
150102,150110,4.059609455292908
150102,150111,0.41109969167523125
150102,150112,2.9119561493662216
150102,150113,1.7814319972593355
150102,150114,0.9877812036085417
150102,150115,2.186821970994633
150102,150116,1.0049103574283431
150102,150117,15.861596437136004
150102,150118,0.5652620760534429
150102,150119,0.5024551787141716
150102,150120,0.5538426401735754
150102,150121,0.7765216398309923
150102,150122,2.0098207148566862
150102,150123,0.15987210231814547
150102,150124,0.0342583076396026
150102,150125,18.562293022724678
150102,150126,0.02854858969966884
150102,150127,0.005709717939933767
150102,150128,1.0106200753682768
150102,150129,0.02854858969966884
150102,150130,1.0448783830078794
150102,150131,2.6835674317688705
150102,150132,1.6329793308210574
150102,150133,0.4853260248943702
150102,150134,0.37113166609569487
150102,150135,4.287998172890259
150102,150136,1.18191161356629
150102,150137,1.1076852803471509
150102,150138,0.005709717939933767
150102,150139,1.8214000228388718
150102,150140,1.884206920178143
150102,150141,0.5367134863537741
150102,150142,0.7936507936507936
150102,150143,0.2398081534772182
150103,150101,11.765883191774138
150103,150102,0.07255169308132045
150103,150104,0.3283589557559761
150103,150105,1.128303916540535
150103,150106,0.12446368037226524
150103,150107,2.0764794916377918
150103,150108,1.1620779805611499
150103,150109,0.1807537870732897
150103,150110,0.34649687902630627
150103,150111,1.3522134520846103
150103,150112,0.703626333762806
150103,150113,2.237844464180729
150103,150114,10.623194025743341
150103,150115,8.30279073840111
150103,150116,2.069599589707667
150103,150117,1.2183680872621743
150103,150118,6.099971229501019
150103,150119,0.9131506198166193
150103,150120,0.6054313698510189
150103,150121,0.7599164404638304
150103,150122,2.9489761455036714
150103,150123,0.3515004440663973
150103,150124,0.030646835870557772
150103,150125,0.32773351012596474
150103,150126,0.04127941158075128
150103,150127,0.018137923270330113
150103,150128,0.98132419348786
150103,150129,0.03815218343069437
150103,150130,3.267953416809477
150103,150131,4.161089776465731
150103,150132,3.2185432120385777
150103,150133,0.5654028495302903
150103,150134,3.0196515016949577
150103,150135,0.8818783383160502
150103,150136,1.3803585054351224
150103,150137,12.108627397020378
150103,150138,0.004378119410079682
150103,150139,0.01000713008018213
150103,150140,5.821647924145954
150103,150141,1.1670815456012409
150103,150142,0.8087011996047184
150103,150143,0.3145991518957257
150104,150101,8.853800421913956
150104,150102,0.012785271367384771
150104,150103,1.1314965160135524
150104,150105,0.9461100811864732
150104,150106,0.05753372115323148
150104,150107,0.019177907051077157
150104,150108,9.007223678322571
150104,150109,0.019177907051077157
150104,150110,0.2237422489292335
150104,150111,0.198171706194464
150104,150112,0.2876686057661574
150104,150113,3.3177779198363484
150104,150114,2.8894713290289586
150104,150115,2.211851946557566
150104,150116,2.3397046602314133
150104,150117,0.6584414754203157
150104,150118,0.2876686057661574
150104,150119,0.6967972895224701
150104,150120,1.6429073707089434
150104,150121,1.1442817873809372
150104,150122,19.088410151505467
150104,150123,0.26209806303138783
150104,150124,0.025570542734769542
150104,150125,0.15981589209230965
150104,150126,0.025570542734769542
150104,150128,0.3260244198683117
150104,150129,0.019177907051077157
150104,150130,3.6949434251741993
150104,150131,12.37614268362846
150104,150132,0.5241961260627757
150104,150133,1.0356069807581665
150104,150134,0.4346992264910822
150104,150135,0.5753372115323148
150104,150136,2.3588825672824902
150104,150137,0.447484497858467
150104,150140,12.030940356709072
150104,150141,3.394489548040657
150104,150142,1.0292143450744742
150104,150143,0.37716550533785076
150105,150101,22.466925453537197
150105,150102,0.05545432939871663
150105,150103,1.6398637407906203
150105,150104,0.525495788111648
150105,150106,0.13731548232063165
150105,150107,0.052813647046396794
150105,150108,1.2754495761704825
150105,150109,0.01848477646623888
150105,150110,0.559824658691806
150105,150111,0.5334178351686075
150105,150112,0.7367503762972352
150105,150113,9.767884021231087
150105,150114,1.859040376033167
150105,150115,4.011196493173836
150105,150116,3.8923657873194433
150105,150117,1.761335128997333
150105,150118,0.3749768940294172
150105,150119,0.36441416462013787
150105,150120,2.46375663471441
150105,150121,8.352478280387652
150105,150122,5.614090681031978
150105,150123,0.11090865879743327
150105,150124,0.013203411761599199
150105,150125,0.3591327999154981
150105,150126,0.01848477646623888
150105,150127,0.007922047056959518
150105,150128,1.0932424938604135
150105,150129,0.01848477646623888
150105,150130,2.3449259288600177
150105,150131,7.758324751115689
150105,150132,1.3520293643877577
150105,150133,0.35121075285853864
150105,150134,0.5017296469407695
150105,150135,1.579128046687264
150105,150136,5.075391481158731
150105,150137,0.9849745174153001
150105,150138,0.002640682352319839
150105,150139,0.015844094113919037
150105,150140,3.3615886345031556
150105,150141,1.579128046687264
150105,150142,0.3961023528479759
150105,150143,0.12147138820671262
150106,150101,11.575264944953185
150106,150102,0.5210038443910241
150106,150103,1.1748309309786829
150106,150104,0.31147985670055844
150106,150105,1.3431984210870929
150106,150107,0.030867373186541824
150106,150108,0.8371605758168161
150106,150109,0.03647962285682216
150106,150110,16.280200918538196
150106,150111,0.42746634988635196
150106,150112,4.732061846991367
150106,150113,1.9904778830594245
150106,150114,1.140222058011954
150106,150115,2.3618217362429728
150106,150116,1.2141166786706452
150106,150117,14.178413417018213
150106,150118,0.6023814646100889
150106,150119,0.43775547428186584
150106,150120,0.6809529599940136
150106,150121,0.9784021925188713
150106,150122,2.518964727010822
150106,150123,0.09353749450467219
150106,150124,0.04770412219738282
150106,150125,9.605365310684789
150106,150126,0.03367349802168199
150106,150127,0.012159874285607386
150106,150128,1.3375861714168125
150106,150129,0.025255123516261493
150106,150130,1.1327390584515804
150106,150131,3.10731556744521
150106,150132,1.291752799109523
150106,150133,0.23010223648149358
150106,150134,0.326445855821306
150106,150135,4.198898128314735
150106,150136,1.9689642593233496
150106,150137,1.0850349362541973
150106,150138,0.002806124835140166
150106,150139,0.06267012131813036
150106,150140,2.03444050547662
150106,150141,0.7323985819715834
150106,150142,0.3984697265899036
150106,150143,0.14311236659214846
150107,150101,11.012456930824278
150107,150102,0.10601643254704478
150107,150103,21.415319374503046
150107,150104,0.27829313543599254
150107,150105,0.6957328385899815
150107,150106,0.06626027034190299
150107,150108,0.8282533792737874
150107,150109,0.0198780811025709
150107,150110,0.13252054068380598
150107,150111,0.5830903790087464
150107,150112,0.4836999734958919
150107,150113,1.6034985422740524
150107,150114,5.393586005830904
150107,150115,1.8354094884707128
150107,150116,1.2125629472568247
150107,150117,0.8481314603763582
150107,150118,22.806785051683008
150107,150119,0.5632122979061754
150107,150120,0.44394381129075006
150107,150121,0.6626027034190299
150107,150122,2.517890272992314
150107,150123,0.1523986217863769
150107,150124,0.026504108136761195
150107,150125,0.22528491916247018
150107,150126,0.033130135170951494
150107,150127,0.013252054068380597
150107,150128,0.596342433077127
150107,150129,0.0397561622051418
150107,150130,1.9082957858468061
150107,150131,3.4322820037105752
150107,150132,1.6763848396501457
150107,150133,0.3180492976411344
150107,150134,0.8415054333421681
150107,150135,0.5234561357010337
150107,150136,0.8017492711370262
150107,150137,5.625496952027564
150107,150140,4.313543599257885
150107,150141,0.7023588656241717
150107,150142,0.37768354094884704
150107,150143,0.1523986217863769
150108,150101,10.27953204265452
150108,150102,0.07247127031783829
150108,150103,1.629568278289678
150108,150104,6.701521896676675
150108,150105,1.109845739724609
150108,150106,0.08800082824308934
150108,150107,0.04658867377575318
150108,150109,0.06418883942437105
150108,150110,0.2940262967180867
150108,150111,0.31162646236670466
150108,150112,0.34682679366394037
150108,150113,3.340925561652345
150108,150114,2.616212858473962
150108,150115,2.6400248472926804
150108,150116,2.5685888808365256
150108,150117,0.853090382027125
150108,150118,0.45449839527901437
150108,150119,1.8045346309141734
150108,150120,1.019774303758153
150108,150121,1.0218449114815198
150108,150122,12.887462470235015
150108,150123,0.38720364426959314
150108,150124,0.06729475100942127
150108,150125,0.18428408737964594
150108,150126,0.11181281706180765
150108,150127,0.02277668495703489
150108,150128,0.7547365151672015
150108,150129,0.09524795527487318
150108,150130,4.073920695724195
150108,150131,8.333160782689719
150108,150132,0.8851848017393105
150108,150133,5.02432964074956
150108,150134,0.658453256030645
150108,150135,0.5911585050212238
150108,150136,1.450460710218449
150108,150137,0.945232425716948
150108,150138,0.004141215446733616
150108,150139,0.007247127031783828
150108,150140,10.919349829174863
150108,150141,3.4403147323739516
150108,150142,4.510818925354592
150108,150143,1.1191634744797598
150109,150101,6.536062549415796
150109,150102,0.017570060616709127
150109,150103,7.467275762101379
150109,150104,0.20205569709215496
150109,150105,0.5095317578845647
150109,150106,0.06149521215848194
150109,150107,0.06149521215848194
150109,150108,0.887288061143811
150109,150110,0.1932706667838004
150109,150111,0.483176666959501
150109,150112,0.25476587894228236
150109,150113,1.2386892734779935
150109,150114,30.554335412457174
150109,150115,3.250461214091189
150109,150116,2.2665378195554773
150109,150117,0.7028024246683651
150109,150118,0.966353333919002
150109,150119,0.7730826671352016
150109,150120,0.5271018185012738
150109,150121,0.5358868488096284
150109,150122,2.82877975929017
150109,150123,12.219977158921198
150109,150124,0.017570060616709127
150109,150125,0.1669155758587367
150109,150126,0.05271018185012738
150109,150127,0.02635509092506369
150109,150128,0.3338311517174734
150109,150129,0.04392515154177282
150109,150130,3.3558815777914432
150109,150131,2.969340244223843
150109,150132,1.3528946674866027
150109,150133,0.6940173943600105
150109,150134,1.2035491522445751
150109,150135,0.43925151541772817
150109,150136,0.8345778792936835
150109,150137,4.981112184837038
150109,150140,5.033822366687165
150109,150141,0.9839233945357111
150109,150142,0.8960730914521655
150109,150143,0.37775630325924625
150110,150101,14.596375617792424
150110,150102,0.3953871499176277
150110,150103,1.4180712203776453
150110,150104,0.3713090863008491
150110,150105,1.724116081611963
150110,150106,5.143201115194525
150110,150107,0.04055252819667976
150110,150108,1.0702065644405019
150110,150109,0.03991889494360664
150110,150111,0.42833607907743
150110,150112,6.160816119629958
150110,150113,2.9964516537827905
150110,150114,1.389557723989355
150110,150115,3.052211380053225
150110,150116,1.7095425167912812
150110,150117,17.064377138512228
150110,150118,0.5987834241540997
150110,150119,0.5031048029400583
150110,150120,0.8927892535800279
150110,150121,1.2501584083132682
150110,150122,3.5052591560005073
150110,150123,0.08680775567101762
150110,150124,0.053858826511215305
150110,150125,2.9616018248637688
150110,150126,0.031048029400582943
150110,150127,0.008237232289950576
150110,150128,1.7836776074008365
150110,150129,0.02471169686985173
150110,150130,1.5739450006336333
150110,150131,4.628690913699151
150110,150132,1.3401343302496516
150110,150133,0.27056139906222276
150110,150134,0.4327715118489418
150110,150135,5.320618426055
150110,150136,2.5788873400076033
150110,150137,1.1893296160182487
150110,150138,6.336332530731213e-4
150110,150139,0.022810797110632365
150110,150140,2.386896464326448
150110,150141,1.0454948675706501
150110,150142,0.4048916487137245
150110,150143,0.13179571663920922
150111,150101,18.142111170757893
150111,150102,0.08418329998535942
150111,150103,6.689522229271387
150111,150104,0.2732907129959494
150111,150105,1.8691132692401542
150111,150106,0.08906349128885852
150111,150107,0.056122199990239624
150111,150108,0.9211361085354546
150111,150109,0.06344248694548826
150111,150110,0.4282367868820458
150111,150112,0.6332048216290078
150111,150113,2.897613586452589
150111,150114,2.9817968864379485
150111,150115,14.800400175686887
150111,150116,2.7914694256014836
150111,150117,1.4677175345273534
150111,150118,1.2993509345566348
150111,150119,0.5392611390366503
150111,150120,0.6661461129276267
150111,150121,0.9809184520033185
150111,150122,2.308330486555073
150111,150123,0.18788736518471524
150111,150124,0.03416133912449368
150111,150125,0.33063296081206384
150111,150126,0.03172124347274413
150111,150127,0.014640573910497293
150111,150128,1.2615294519545166
150111,150129,0.018300717388121616
150111,150130,2.2143868039627153
150111,150131,3.0635400907715584
150111,150132,9.180859889707676
150111,150133,0.5526816651212727
150111,150134,2.9537357864428286
150111,150135,1.0285003172124347
150111,150136,1.2115074910936507
150111,150137,8.204821629007856
150111,150138,0.0012200478258747743
150111,150139,0.013420526084622516
150111,150140,3.162363964667415
150111,150141,1.059001512859304
150111,150142,0.6124640085891366
150111,150143,0.3757747303694305
150112,150101,15.409256758697962
150112,150102,0.22265636222598903
150112,150103,1.4910793805843652
150112,150104,0.40652742264487024
150112,150105,2.408998190019249
150112,150106,0.9236647800729738
150112,150107,0.028729853190450197
150112,150108,1.1908524147441606
150112,150109,0.02585686787140518
150112,150110,5.401212399804637
150112,150111,0.49846295285431097
150112,150113,2.9476829373401903
150112,150114,1.354612577929727
150112,150115,3.887149136667912
150112,150116,1.811417243657885
150112,150117,15.343178096359928
150112,150118,0.5731605711494814
150112,150119,0.5645416151923464
150112,150120,0.8302927572040106
150112,150121,1.1908524147441606
150112,150122,3.7233889734823458
150112,150123,0.10917344212371075
150112,150124,0.03447582382854023
150112,150125,1.8688769500387854
150112,150126,0.028729853190450197
150112,150127,0.007182463297612549
150112,150128,3.387249691154078
150112,150129,0.021547389892837648
150112,150130,1.6103082713247334
150112,150131,4.644180768236274
150112,150132,1.5973798373890309
150112,150133,0.28586203924497944
150112,150134,0.507081908811446
150112,150135,9.144712270520298
150112,150136,2.1676674232194673
150112,150137,1.4580400494153476
150112,150138,0.0014364926595225099
150112,150139,0.017237911914270116
150112,150140,2.393196770764501
150112,150141,1.0874249432585399
150112,150142,0.442439739132933
150112,150143,0.15226822190938605
150113,150101,15.246833878190161
150113,150102,0.04670201368094283
150113,150103,1.3186450921677977
150113,150104,0.6648169006345979
150113,150105,4.903711436498997
150113,150106,0.10988709101398314
150113,150107,0.0384604818548941
150113,150108,1.7224801516441857
150113,150109,0.0384604818548941
150113,150110,0.3818576412735914
150113,150111,0.48350320046152584
150113,150112,0.4532842504326804
150113,150114,3.4229828850855744
150113,150115,3.6922062580698336
150113,150116,4.645476772616137
150113,150117,1.1016180874151809
150113,150118,0.3296612730419494
150113,150119,0.39009917309964015
150113,150120,3.1125518529710723
150113,150121,6.3734512788110225
150113,150122,8.098678607730557
150113,150123,0.12362297739073104
150113,150124,0.024724595478146205
150113,150125,0.18680805472377132
150113,150126,0.027471772753495785
150113,150127,0.002747177275349578
150113,150128,0.7939342325760281
150113,150129,0.008241531826048734
150113,150130,3.200461525782259
150113,150131,15.367709678305541
150113,150132,0.8845910826625641
150113,150133,0.3653745776214939
150113,150134,0.4725144913601275
150113,150135,1.3433696876459438
150113,150136,5.977857751160682
150113,150137,0.684047141562045
150113,150139,0.010988709101398313
150113,150140,5.321282382352133
150113,150141,1.7994011153539737
150113,150142,0.43954836405593256
150113,150143,0.16757781379632428
150114,150101,7.855707428875122
150114,150102,0.0564680872265865
150114,150103,9.616183089468702
150114,150104,0.5879324375944595
150114,150105,0.7855707428875123
150114,150106,0.07971965255518094
150114,150107,0.09632791350417698
150114,150108,2.059424357675508
150114,150109,0.48828287190048325
150114,150110,0.2756971317533341
150114,150111,0.6742953945292388
150114,150112,0.305592001461527
150114,150113,3.7318762352394077
150114,150115,3.858099018451778
150114,150116,2.13416153194599
150114,150117,0.7623191775589179
150114,150118,0.8553254388732955
150114,150119,0.7706233080334158
150114,150120,1.0230688744581555
150114,150121,0.9001677434355848
150114,150122,7.139891381973394
150114,150123,1.0579462224510472
150114,150124,0.03321652189799206
150114,150125,0.24248060985534203
150114,150126,0.03819900018269087
150114,150127,0.02325156532859444
150114,150128,0.5513942635066682
150114,150129,0.02823404361329325
150114,150130,5.376094069190015
150114,150131,11.071066748600753
150114,150132,1.3867897892411685
150114,150133,0.6078623507332548
150114,150134,1.1476308315756256
150114,150135,1.0363554832173523
150114,150136,2.1540914450847852
150114,150137,3.2336284067695273
150114,150138,0.008304130474498015
150114,150139,0.0016608260948996032
150114,150140,17.018484994436236
150114,150141,1.9165933135141417
150114,150142,0.782249090697713
150114,150143,0.3039311753666274
150115,150101,17.777903768378877
150115,150102,0.045356616396416825
150115,150103,3.5094681936727516
150115,150104,0.5707374229882451
150115,150105,2.806440639528291
150115,150106,0.10394224590845522
150115,150107,0.0642552065615905
150115,150108,1.4344029935366822
150115,150109,0.060475488528555776
150115,150110,0.37230222625392145
150115,150111,1.28510413123181
150115,150112,0.4913633442945156
150115,150113,6.079676456136372
150115,150114,3.537816078920512
150115,150116,8.152851797255925
150115,150117,1.2359677968023586
150115,150118,0.5348301016744151
150115,150119,0.4252182787164077
150115,150120,1.2416373738519106
150115,150121,1.835053105038364
150115,150122,5.2386891937861435
150115,150123,0.1889859016517368
150115,150124,0.02456816721472578
150115,150125,0.2985977246097441
150115,150126,0.02645802623124315
150115,150127,0.007559436066069472
150115,150128,1.011074573836792
150115,150129,0.011339154099104206
150115,150130,5.637449446271308
150115,150131,7.963865895604188
150115,150132,2.2753902558869106
150115,150133,0.5896360131534187
150115,150134,5.590202970858374
150115,150135,0.9581585213743055
150115,150136,2.203575613259251
150115,150137,2.687379521487697
150115,150138,0.005669577049552103
150115,150139,0.001889859016517368
150115,150140,5.14041652492724
150115,150141,2.167668291945421
150115,150142,0.6954681180783914
150115,150143,0.3987602524851646
150116,150101,13.487989341275128
150116,150102,0.047023786198518755
150116,150103,1.657588463497786
150116,150104,0.8072416630745718
150116,150105,2.159175516281986
150116,150106,0.062698381598025
150116,150107,0.05486108389827187
150116,150108,1.7555546847447
150116,150109,0.019593244249382812
150116,150110,0.2664681217916063
150116,150111,0.39578353383753284
150116,150112,0.39578353383753284
150116,150113,11.015321917003016
150116,150114,3.507190720639523
150116,150115,5.443003252478546
150116,150117,0.9874995101688938
150116,150118,0.3448410987891375
150116,150119,0.38402758728790315
150116,150120,1.9554057760884047
150116,150121,2.6372506759669267
150116,150122,8.926682080018809
150116,150123,0.14107135859555625
150116,150124,0.023511893099259377
150116,150125,0.19593244249382813
150116,150126,0.0313491907990125
150116,150127,0.007837297699753125
150116,150128,0.7562992280261766
150116,150129,0.019593244249382812
150116,150130,3.7540655981817466
150116,150131,17.555546847447
150116,150132,0.9365570751204984
150116,150133,0.42713272463654534
150116,150134,0.7641365257259297
150116,150135,0.9874995101688938
150116,150136,3.573807751087425
150116,150137,0.7837297699753125
150116,150139,0.003918648849876563
150116,150140,5.689878130020769
150116,150141,2.2688976840785298
150116,150142,0.5525294878325953
150116,150143,0.19201379364395157
150117,150101,14.852708017624233
150117,150102,0.3880484578796612
150117,150103,1.5434342726500294
150117,150104,0.4134511785986458
150117,150105,1.7799423621026444
150117,150106,0.9136219899965837
150117,150107,0.046425662003661494
150117,150108,1.0905650791426145
150117,150109,0.026278676605846128
150117,150110,5.885547603822672
150117,150111,0.4791478701132611
150117,150112,6.468058268585594
150117,150113,3.522218621070243
150117,150114,1.970024789551598
150117,150115,3.139425898511751
150117,150116,1.7746866267814754
150117,150118,0.6105412531424917
150117,150119,0.511558237927138
150117,150120,1.0747978731791068
150117,150121,1.653804714394583
150117,150122,3.906763255402458
150117,150123,0.09723110344163069
150117,150124,0.03941801490876919
150117,150125,3.0737292069971356
150117,150126,0.030658456040153815
150117,150127,0.010511470642338452
150117,150128,1.8762975096574135
150117,150129,0.022774853058399977
150117,150130,1.8789253773179984
150117,150131,5.861020838990549
150117,150132,1.3305769921426756
150117,150133,0.31184029572270744
150117,150134,0.4546211052811381
150117,150135,10.656003363670607
150117,150136,3.985599285219996
150117,150137,1.3866381689018141
150117,150138,8.759558868615378e-4
150117,150139,0.02978250015329228
150117,150140,3.2962220022599658
150117,150141,1.2394775799090758
150117,150142,0.40907139916433805
150117,150143,0.1532922802007691
150118,150101,10.71169459319399
150118,150102,0.07946104681292106
150118,150103,25.77647262048713
150118,150104,0.2573846951114182
150118,150105,0.7479702884781482
150118,150106,0.10537225773017793
150118,150107,6.647089307306961
150118,150108,0.8464328899637243
150118,150109,0.1399205389531871
150118,150110,0.3264812575574365
150118,150111,1.108999827258594
150118,150112,0.777336327517706
150118,150113,1.5201243738124028
150118,150114,4.608740715149421
150118,150115,4.15097598894455
150118,150116,1.1677319053377095
150118,150117,1.2212817412333736
150118,150119,0.6581447572983244
150118,150120,0.40076006218690624
150118,150121,0.5147693902228364
150118,150122,1.8863361547763
150118,150123,0.1882881326653999
150118,150124,0.04836759371221282
150118,150125,0.3143893591293833
150118,150126,0.036275695284159616
150118,150127,0.012091898428053204
150118,150128,0.8291587493522197
150118,150129,0.02936603903955778
150118,150130,1.5564000690965625
150118,150131,2.4218345137329416
150118,150132,6.106408706166868
150118,150133,0.4059423043703576
150118,150134,1.067541889790983
150118,150135,0.6909656244601831
150118,150136,0.8585247883917775
150118,150137,7.88737260321299
150118,150138,0.006909656244601831
150118,150139,0.005182242183451373
150118,150140,3.150803247538435
150118,150141,0.6443254448091207
150118,150142,0.6305061323199171
150118,150143,0.21419934358265674
150119,150101,7.6480224666510654
150119,150102,0.03276386613620407
150119,150103,1.310554645448163
150119,150104,0.5195413058740932
150119,150105,0.6271940088930494
150119,150106,0.06552773227240814
150119,150107,0.06552773227240814
150119,150108,4.9941493096185345
150119,150109,0.0936110461034402
150119,150110,0.14509712146033232
150119,150111,0.33231921366721273
150119,150112,0.26211092908963257
150119,150113,1.277790779311959
150119,150114,2.0407208050549968
150119,150115,2.153054060379125
150119,150116,1.329276854668851
150119,150117,0.8144161010999298
150119,150118,0.48209688743271706
150119,150120,0.34636087058272874
150119,150121,0.5335829627896093
150119,150122,4.161010999297917
150119,150123,7.493564240580389
150119,150124,0.3838052890241049
150119,150125,0.19658319681722441
150119,150126,2.5743037678446057
150119,150127,0.889304937982682
150119,150128,0.5663468289258132
150119,150129,0.9782354317809501
150119,150130,2.3449567048911772
150119,150131,2.962789609173883
150119,150132,0.95483267025509
150119,150133,4.769482798970278
150119,150134,0.93142990872923
150119,150135,0.35572197519307275
150119,150136,0.6225134565878774
150119,150137,0.889304937982682
150119,150138,0.07488883688275216
150119,150139,0.028083313831032065
150119,150140,9.300257430376785
150119,150141,1.6335127545050314
150119,150142,17.28527966300023
150119,150143,10.063187456119822
150120,150101,10.383889238514788
150120,150102,0.034612964128382634
150120,150103,1.1516677155443675
150120,150104,0.7016991818753933
150120,150105,2.721837633731907
150120,150106,0.05349276274386407
150120,150107,0.02831969792322215
150120,150108,1.563876651982379
150120,150109,0.031466331025802395
150120,150110,0.2265575833857772
150120,150111,0.25173064820641916
150120,150112,0.35871617369414727
150120,150113,9.103209565764631
150120,150114,2.8445563247325363
150120,150115,2.341095028319698
150120,150116,2.460667086217747
150120,150117,0.9030837004405287
150120,150118,0.2422907488986784
150120,150119,0.4122089364380114
150120,150121,5
150120,150122,9.99056010069226
150120,150123,0.144745122718691
150120,150124,0.009439899307740716
150120,150125,0.2013845185651353
150120,150126,0.022026431718061675
150120,150127,0.0062932662051604785
150120,150128,0.5443675267463813
150120,150129,0.009439899307740716
150120,150130,3.052234109502832
150120,150131,16.97608558842039
150120,150132,0.5695405915670233
150120,150133,0.30837004405286345
150120,150134,0.3492762743864065
150120,150135,0.9660163624921334
150120,150136,10.556954059156702
150120,150137,0.6513530522341094
150120,150139,0.0031466331025802393
150120,150140,5.5254877281309
150120,150141,1.8659534298300817
150120,150142,0.4657016991818754
150120,150143,0.13530522341095028
150121,150101,13.47066726377071
150121,150102,0.02463054187192118
150121,150103,1.2315270935960592
150121,150104,0.5441110613524407
150121,150105,5.279892521271832
150121,150106,0.08956560680698611
150121,150107,0.044782803403493054
150121,150108,1.412897447380206
150121,150109,0.022391401701746527
150121,150110,0.3672189879086431
150121,150111,0.4657411553963278
150121,150112,0.44782803403493054
150121,150113,11.032243618450515
150121,150114,2.7899686520376177
150121,150115,2.729511867442902
150121,150116,2.980295566502463
150121,150117,1.103896103896104
150121,150118,0.2597402597402597
150121,150119,0.35826242722794444
150121,150120,4.914912673533363
150121,150122,6.903269144648455
150121,150123,0.109717868338558
150121,150124,0.008956560680698611
150121,150125,0.19256605463502013
150121,150126,0.022391401701746527
150121,150128,0.8396775638154947
150121,150129,0.006717420510523959
150121,150130,2.7541424093148232
150121,150131,12.017465293327362
150121,150132,0.8531124048365427
150121,150133,0.2530228392297358
150121,150134,0.48141513658755036
150121,150135,1.3658755038065382
150121,150136,10.537393640841916
150121,150137,0.6291983878190774
150121,150138,0.0044782803403493054
150121,150139,0.0022391401701746527
150121,150140,4.872369010300045
150121,150141,1.6054635020152264
150121,150142,0.3515450067174205
150121,150143,0.10300044782803404
150122,150101,7.332320062757404
150122,150102,0.024514610707981957
150122,150103,1.6669935281427732
150122,150104,3.0741321827809376
150122,150105,0.8065306922926063
150122,150106,0.019611688566385566
150122,150107,0.04167483820356933
150122,150108,4.55236320847225
150122,150109,0.029417532849578352
150122,150110,0.21082565208864484
150122,150111,0.20592272994704844
150122,150112,0.20101980780545206
150122,150113,4.9396940576583646
150122,150114,4.868601686605216
150122,150115,2.4318493822318104
