ubigeo,aai
010101,0.06405136666666666
010102,0.36181620833333333
010103,-6.602166666666668e-4
010104,0.21789373333333334
010105,0.34338860833333334
010106,0.08180710833333334
010107,0.326461375
010108,0.042624716666666666
010109,0.28911585
010110,0.38344259166666667
010111,0.19160375
010112,0.20651984166666668
010113,0.28452143333333335
010114,0.2831319583333333
010115,0.36052918333333334
010116,0.3764185
010117,0.347991375
010118,0.043760249999999994
010119,0.12563150833333334
010120,0.22311575833333333
010121,0.035419575
010201,0.057005700000000006
010202,0.2814416083333333
010203,0.3079359916666667
010204,0.127999825
010205,0.20850156666666667
010206,0.259456275
010301,0.3420398666666667
010302,0.35470045
010303,0.24933850833333335
010304,0.26462955833333335
010305,0.332732225
010306,0.4088088166666667
010307,0.28979770833333335
010308,0.3181521583333333
010309,0.294684325
010310,0.40590218333333333
010311,0.19386204166666668
010312,0.3019962583333333
010401,0.176268375
010402,0.18015035
010403,0.130931875
010501,0.12458670833333332
010502,0.32840434166666665
010503,0.06568548333333334
010504,0.32784511666666666
010505,0.5013892583333334
010506,0.43166275833333334
010507,0.368320825
010508,0.3499058583333333
010509,0.19407405833333333
010510,0.36415043333333336
010511,0.40745154166666664
010512,0.36505289166666666
010513,0.164410175
010514,0.125819575
010515,0.14541913333333334
010516,0.20598135833333334
010517,0.36324046666666665
010518,0.2938298916666667
010519,0.3255036
010520,0.24930151666666667
010521,0.36300041666666666
010522,0.27454995
010523,0.15290423333333333
010601,0.15782456666666667
010602,0.09271415
010603,0.31989149166666664
010604,0.17170859166666666
010605,0.2521417833333333
010606,0.23434816666666666
010607,0.27188688333333333
010608,0.007761824999999999
010609,0.14180937500000002
010610,-0.024127775000000004
010611,0.0019299416666666669
010612,0.4423924
010701,0.159066825
010702,0.42643220000000004
010703,0.185093325
010704,-0.162190475
010705,0.33744084166666666
010706,0.3844307
010707,0.30787376666666666
020101,0.14809174166666667
020102,0.3588372083333333
020103,0.2795095083333333
020104,0.34472179166666667
020105,0.14259335
020106,0.17413053333333334
020107,0.37235408333333336
020108,0.24318611666666667
020109,0.35843025833333336
020110,0.3231321583333333
020111,0.319708625
020112,0.17559371666666668
020201,0.17153025833333332
020202,0.2812245
020203,0.26055929166666664
020204,0.169488675
020205,0.24084054166666666
020301,-0.04266173333333333
020302,0.11946314166666666
020303,-0.12059460833333333
020304,0.1252952
020305,0.141644575
020306,0.158757525
020401,0.3727043583333333
020402,0.27127575833333334
020501,0.007797633333333332
020502,0.19488511666666666
020503,0.3598723
020504,0.25475298333333335
020505,0.3818049
020506,0.18839640833333332
020507,0.325977125
020508,0.1926477
020509,0.09262508333333333
020510,0.3918924833333333
020511,0.14102555
020512,0.10524981666666666
020513,0.01703521666666667
020514,0.2567084
020515,0.15627485833333332
020601,0.119847625
020602,-0.10294216666666667
020603,-0.194778675
020604,0.26839700833333335
020605,0.07396454166666667
020606,0.17396609166666668
020607,0.01200833333333334
020608,0.19193755833333334
020609,0.24371445833333333
020610,-0.127189575
020611,0.2929647083333333
020701,0.120651875
020702,-0.06722715833333333
020703,-0.09885908333333333
020801,0.3210838916666667
020802,0.36026756666666665
020803,0.22161586666666666
020804,0.25379545833333333
020901,0.15356929166666666
020902,0.33659588333333335
020903,-0.07898736666666667
020904,0.12547666666666668
020905,0.18669884166666667
020906,-0.076045825
020907,-0.020599425000000005
021001,0.35706840833333336
021002,0.06969145
021003,0.17318408333333332
021004,0.25052755
021005,0.06252118333333334
021006,0.02352109166666666
021007,-0.07270775833333333
021008,0.20893645
021009,-0.08899061666666666
021010,-0.08993518333333334
021011,0.008955241666666664
021012,-0.22453605000000001
021013,0.1223213
021014,0.16457886666666666
021015,0.230226725
021016,0.09804841666666667
021101,0.20044858333333332
021102,0.37088298333333336
021103,0.18941870000000002
021104,0.371539025
021105,0.3432203833333333
021201,0.04690296666666667
021202,0.15833114166666667
021203,0.17691100833333334
021204,0.17559948333333333
021205,0.22163919166666665
021206,0.31243661666666667
021207,-0.0028404083333333353
021208,0.109802775
021209,0.246784675
021210,0.09269031666666668
021301,-0.08123377500000001
021302,0.014879208333333328
021303,-0.17094325
021304,0.06924926666666667
021305,-0.18434053333333333
021306,0.14798790833333333
021307,0.200661575
021308,-0.12962555
021401,0.29682395
021402,0.16989308333333333
021403,0.231541875
021404,0.2172273
021405,0.10879209166666666
021406,0.3483263583333333
021407,0.15581106666666666
021408,0.16052985833333333
021409,0.21701236666666668
021410,0.22144084166666667
021501,0.292231075
021502,0.0573458
021503,0.09202965
021504,0.08508999166666667
021505,0.25829195
021506,0.12336618333333334
021507,0.20797374166666666
021508,-0.026254475000000003
021509,0.02773196666666667
021510,-0.08164869166666666
021511,0.19594075
021601,0.21448516666666667
021602,0.24293188333333335
021603,-0.096757575
021604,-0.012000758333333333
021701,0.12073571666666667
021702,0.2598926916666667
021703,0.366819825
021704,0.4835278416666667
021705,0.39229145
021706,0.32426074166666663
021707,0.29676179166666666
021708,0.3083431916666667
021709,0.43615871666666667
021710,0.19089495833333334
021801,0.294446425
021802,0.4212703333333333
021803,0.1414542
021804,0.14461183333333333
021805,0.37266140833333333
021806,0.237930125
021807,0.21154123333333333
021808,0.15678544166666666
021809,0.27171118333333333
021901,0.09818853333333333
021902,0.10093039999999999
021903,0.05432129166666667
021904,0.06438135
021905,0.025065358333333333
021906,0.06600085833333333
021907,0.0448055
021908,0.094357875
021909,0.168409475
021910,0.04192823333333333
022001,0.08989655
022002,0.20791496666666667
022003,-0.17194085833333334
022004,-0.19201555833333334
022005,0.384785475
022006,-0.17740293333333335
022007,0.25106845
022008,0.245708175
030101,-0.10819488333333334
030102,0.028098224999999998
030103,0.0987465
030104,0.14429794166666665
030105,-0.06330111666666666
030106,0.006645275
030107,0.24085603333333333
030108,0.004264516666666669
030109,0.11782110833333333
030201,0.10102219166666666
030202,-0.23076815833333333
030203,0.014906591666666661
030204,-0.14441541666666666
030205,0.07540685833333333
030206,0.06514181666666667
030207,-0.018506908333333336
030208,-0.18745916666666668
030209,-0.12594143333333332
030210,-0.015096575000000001
030211,0.040807425
030212,-0.08156860833333333
030213,0.08037079166666666
030214,0.04887511666666667
030215,0.15864668333333334
030216,-0.02490178333333333
030217,0.16104676666666667
030218,0.14590124166666668
030219,-0.24851790833333334
030220,0.16323835833333333
030301,0.27197515
030302,0.15317086666666668
030303,0.05414216666666666
030304,0.24166326666666665
030305,0.12673090833333334
030306,0.030530758333333335
030307,0.04335644166666666
030401,-0.10233719166666666
030402,0.243427925
030403,-0.01922181666666667
030404,-0.08475853333333333
030405,0.20595728333333332
030406,0.226954975
030407,0.008371175000000005
030408,-0.09424015
030409,0.2406008
030410,-0.03494439166666666
030411,0.3081417166666667
030412,0.022271791666666665
030413,-0.007545366666666669
030414,0.002985158333333335
030415,0.27183365
030416,0.3284477416666667
030417,-0.03195545833333334
030501,0.11918395833333334
030502,-0.027310150000000002
030503,-0.005707116666666671
030504,0.014290758333333334
030505,-0.002109458333333332
030506,0.14147080833333334
030601,-0.16625215
030602,-0.006251800000000008
030603,-0.148130225
030604,-0.22530454166666666
030605,-0.015784625
030606,-0.04982831666666667
030607,0.06556535833333334
030608,0.032435116666666666
030609,0.06773248333333333
030610,-0.194993275
030611,-0.19504798333333334
030701,0.22136078333333334
030702,0.22631835
030703,0.21163344166666667
030704,0.018325158333333338
030705,-0.064479475
030706,-0.09209021666666667
030707,0.05637696666666667
030708,0.015688733333333333
030709,-0.058979441666666674
030710,0.08497034166666667
030711,0.12388763333333332
030712,0.07079414166666666
030713,0.12195884166666666
030714,-0.06692764166666666
040101,0.50400345
040102,0.4385697083333333
040103,0.16185918333333335
040104,0.5488496166666667
040105,0.5204647833333333
040106,0.46623180833333333
040107,0.430320375
040108,0.6535076833333333
040109,0.44393530833333333
040110,0.4701787333333333
040111,0.4493771916666667
040112,0.48905776666666667
040113,0.5352714666666667
040114,0.45143750833333335
040115,0.42696480833333333
040116,0.42891695
040117,0.4786573666666667
040118,0.1533006
040119,0.41938416666666667
040120,0.4753163
040121,0.164581925
040122,0.42176115833333333
040123,0.6965653583333333
040124,0.95388045
040125,0.39839725833333334
040126,0.4807031583333333
040127,0.7556121083333334
040128,0.261943675
040129,0.48746895
040201,0.46766604166666664
040202,0.7056361583333334
040203,0.6674346666666666
040204,0.8656107416666666
040205,0.514458425
040206,0.6090366833333334
040207,0.5599958583333333
040208,0.6033744666666666
040301,0.358894975
040302,0.37531275
040303,0.31054916666666665
040304,0.48034039166666664
040305,0.503916175
040306,0.07039999166666666
040307,0.6812694083333334
040308,0.22449780833333333
040309,0.12700104166666668
040310,0.31534890833333334
040311,0.55188715
040312,0.01194784166666666
040313,0.31599841666666667
040401,0.836088725
040402,0.23674316666666667
040403,0.321473075
040404,0.34566680833333335
040405,0.24945345833333332
040406,0.26329880833333336
040407,0.70204235
040408,0.2568157166666667
040409,0.301315325
040410,0.349685425
040411,0.4593148166666667
040412,0.34519069166666666
040413,1.0259521833333334
040414,0.45342512500000004
040501,0.1558917
040502,0.36097875
040503,0.29390652500000003
040504,0.16549141666666667
040505,0.20520028333333334
040506,0.11821909166666666
040507,0.20887214166666668
040508,0.088204375
040509,0.15979276666666667
040510,0.3005868
040511,0.20601859166666667
040512,0.4957855666666667
040513,0.22924618333333333
040514,0.37270380833333333
040515,0.18900664166666667
040516,0.3522775416666667
040517,0.06703674166666666
040518,0.23710593333333332
040519,0.33276589166666665
040520,0.26950586666666665
040601,0.547030425
040602,0.31859839166666665
040603,0.2897296916666667
040604,0.27722265
040605,0.2164674
040606,0.5261622166666666
040607,0.3085754666666667
040608,0.3863673
040701,0.3842031
040702,0.7352370083333333
040703,0.6906080833333333
040704,0.2932326333333333
040705,0.7664749583333333
040706,0.6569389666666666
040801,0.20235989166666668
040802,0.371802525
040803,0.3142656916666667
040804,0.5246311833333334
040805,0.36924528333333334
040806,0.42145794166666667
040807,0.3942186
040808,0.45749666666666666
040809,0.30476021666666664
040810,0.28444311666666666
040811,0.37222170833333335
050101,0.05600475
050102,0.26267435
050103,0.001207183333333336
050104,0.002078224999999997
050105,0.176010775
050106,0.13600646666666666
050107,-0.08917069999999999
050108,0.03188956666666667
050109,-0.1369095
050110,0.09869633333333333
050111,-0.027217033333333335
050112,-0.105056775
050113,0.10102041666666667
050114,0.19190395833333332
050115,0.27270428333333335
050116,0.221615775
050201,0.13640005
050202,0.16287591666666668
050203,0.23454251666666667
050204,0.23966418333333334
050205,0.22125806666666667
050206,0.0044324916666666665
050301,0.18785971666666668
050302,0.08318926666666666
050303,0.20716918333333334
050304,0.308076225
050401,-0.04024139166666667
050402,0.4142048
050403,-0.10922370833333334
050404,-0.21375663333333333
050405,-0.14236975833333335
050406,0.06006505833333333
050407,0.4545298333333333
050408,0.36720131666666667
050409,-0.05757679166666667
050410,0.380532275
050411,0.431054525
050412,0.021371166666666663
050501,0.09356533333333333
050502,0.21193678333333332
050503,0.33193100833333333
050504,-0.019947425
050505,0.02926875
050506,0.004346258333333334
050507,0.2896807083333333
050508,0.22067684166666668
050509,0.3062129
050510,0.30832583333333335
050511,0.059973591666666666
050601,0.23899046666666665
050602,0.2678712583333333
050603,0.14517949166666666
050604,0.18141138333333334
050605,0.14539060833333334
050606,0.30385856666666666
050607,0.41518900833333333
050608,0.21659475
050609,0.12757816666666666
050610,0.36479079999999997
050611,0.25085655
050612,0.22747128333333333
050613,0.18062845833333332
050614,0.090451825
050615,0.19901403333333334
050616,0.23322788333333333
050617,0.18751599166666666
050618,0.20612644166666666
050619,0.028712049999999996
050620,0.030579908333333333
050621,0.13538238333333333
050701,0.33522085
050702,-0.004812675000000003
050703,0.5117980916666667
050704,0.388220825
050705,-0.008626349999999996
050706,0.17349835833333332
050707,0.42383221666666665
050708,0.3601227083333333
050801,0.49632446666666663
050802,0.6282035833333334
050803,0.3452350833333333
050804,0.38350438333333337
050805,0.5173833916666667
050806,0.4968182166666667
050807,0.18984786666666667
050808,0.7474158333333334
050809,0.29667031666666666
050810,0.23191547499999998
050901,-0.13508468333333334
050902,-0.023741091666666665
050903,-0.09591938333333333
050904,-0.10230915
050905,-0.05410125
050906,0.06582363333333334
050907,0.08189461666666666
050908,0.13459927500000002
050909,-0.018764458333333334
050910,0.04773439166666667
050911,0.28353228333333336
051001,0.07636258333333333
051002,0.0989339
051003,0.210597
051004,0.067610575
051005,0.19539525
051006,0.12894806666666667
051007,0.148111075
051008,0.028659091666666664
051009,0.02328335
051010,0.10811110833333333
051011,0.110365925
051012,0.12588749999999999
051101,-0.078076725
051102,-0.015662691666666666
051103,-0.06472315000000001
051104,0.008527466666666664
051105,-0.06448590833333333
051106,0.006897033333333338
051107,-0.11717251666666667
051108,0.17651935833333332
060101,0.22250720833333335
060102,0.24062357499999998
060103,0.26998086666666665
060104,0.32794688333333333
060105,0.22227598333333334
060106,0.02912139166666667
060107,0.2602490083333333
060108,0.22536211666666667
060109,0.12752958333333334
060110,0.017675475000000006
060111,0.1713605
060112,0.12953430833333335
060201,0.06403990833333333
060202,-0.02724188333333333
060203,-0.15106335
060204,-0.014795099999999999
060301,-0.10367190833333333
060302,0.08150125833333334
060303,0.16197285833333333
060304,0.10722288333333334
060305,-0.0638488
060306,0.19046361666666667
060307,0.13783305
060308,0.06854463333333333
060309,0.2562184083333333
060310,0.31310536666666666
060311,-0.08038746666666667
060312,0.0814831
060401,0.18209015833333334
060402,0.07672461666666666
060403,0.19198708333333334
060404,0.016026641666666668
060405,0.1272063
060406,0.19514694166666666
060407,-0.004451441666666662
060408,0.1245792
060409,-0.002204108333333333
060410,0.2969637666666667
060411,0.33212200000000003
060412,0.3810839916666667
060413,0.24672316666666666
060414,0.06766369166666666
060415,0.4031562083333333
060416,0.40233589166666667
060417,0.13885739166666666
060418,0.44825593333333336
060419,0.239859
060501,0.40374716666666666
060502,0.15819429166666668
060503,0.3035045
060504,0.4993167333333334
060505,0.23378809166666667
060506,0.37218792500000003
060507,0.12402539166666667
060508,0.13258875833333333
060601,0.07829605833333332
060602,0.10338254166666666
060603,-0.011258966666666669
060604,0.08416390833333334
060605,0.06419183333333334
060606,0.21432811666666665
060607,0.24020079166666666
060608,0.4094652833333333
060609,0.14552074166666668
060610,0.07595003333333333
060611,0.13476284166666666
060612,0.45961721666666666
060613,0.23450794166666666
060614,0.28411685833333333
060615,0.182472075
060701,0.10096981666666667
060702,0.35965528333333335
060703,0.17704088333333334
060801,0.06937394166666666
060802,-0.11458919166666667
060803,0.4052798083333333
060804,0.09512404166666667
060805,-0.054679233333333334
060806,-0.10578254999999999
060807,0.21292605833333333
060808,0.234371675
060809,0.13834851666666667
060810,0.058531466666666664
060811,0.18182145833333332
060812,0.010811208333333332
060901,0.0190685
060902,-0.10205145833333333
060903,0.10858570833333334
060904,0.035174924999999996
060905,0.20579315
060906,0.20346985833333334
060907,0.3235221916666667
061001,0.021249891666666663
061002,-0.22586370833333333
061003,-0.27067848333333333
061004,0.077944025
061005,-0.2734706
061006,-0.166131525
061007,0.01572701666666666
061101,0.2533295583333333
061102,0.6572207666666667
061103,0.4981721
061104,0.24999908333333334
061105,0.42545170833333334
061106,0.726476525
061107,0.2857505
061108,0.5071599583333334
061109,0.6428808083333333
061110,0.3903369583333333
061111,0.334323725
061112,0.39253230833333336
061113,0.323574425
061201,0.28917791666666665
061202,0.16856024166666667
061203,0.10761821666666667
061204,0.19245414166666666
061301,0.118915375
061302,0.2992722916666667
061303,0.355055
061304,0.06877891666666668
061305,0.183811825
061306,0.3751667083333333
061307,0.5016934
061308,0.3883601
061309,0.06415769166666667
061310,0.30929460833333333
061311,0.39687289166666667
070101,0.40621171666666667
070102,0.4108559916666667
070103,0.504079375
070104,0.3505139666666667
070105,0.13355739166666666
070106,0.6604201833333334
070107,0.7537013583333333
080101,0.01229638333333333
080102,0.18141340833333333
080103,0.104596575
080104,0.05687903333333333
080105,0.014654750000000001
080106,0.048365925000000004
080107,0.006874900000000006
080108,-0.006796591666666662
080201,-0.115830775
080202,-0.05477161666666667
080203,-0.11394604166666666
080204,0.022326600000000002
080205,-0.007796883333333331
080206,-0.04694820833333334
080207,0.062976875
080301,0.041260874999999995
080302,-0.06919522500000001
080303,-0.04424561666666666
080304,-0.02079337500000001
080305,0.10870493333333334
080306,-0.013414216666666668
080307,-0.12319800833333333
080308,0.035059650000000005
080309,-0.031467675
080401,0.005497416666666664
080402,0.1438345
080403,0.03212935
080404,0.14050741666666666
080405,-0.023641025
080406,0.015214075
080407,0.10823789166666667
080408,0.09449515833333333
080501,0.08347877499999999
080502,0.1224738
080503,-0.005893791666666672
080504,0.06408424166666667
080505,0.05855528333333333
080506,0.056383658333333336
080507,-0.012905075
080508,-0.029711741666666666
080601,0.054136058333333334
080602,0.17680455
080603,-0.01997866666666667
080604,0.09754536666666667
080605,0.13729340833333334
080606,0.11673795833333334
080607,-0.01652545833333333
080608,0.011565883333333336
080701,0.16571595833333333
080702,-0.18206075833333332
080703,-0.061673458333333334
080704,-0.10658254166666666
080705,0.0011735999999999958
080706,0.0833927
080707,0.04372139166666667
080708,0.017862216666666673
080801,0.10954365
080802,0.12215736666666667
080803,0.012809866666666668
080804,0.061292925
080805,0.05461953333333334
080806,0.09308511666666666
080807,0.1120293
080808,0.028373283333333332
080901,0.17221925833333332
080902,0.178137475
080903,0.15485353333333335
080904,-0.02520273333333333
080905,0.22702884166666668
080906,0.028324408333333335
080907,0.12748823333333334
080908,0.22368016666666668
080909,0.28596784166666667
080910,0.20168990833333333
080911,0.08605993333333334
080912,0.32432737500000003
080913,-0.041647166666666666
080914,0.06198731666666667
081001,-0.027055083333333323
081002,-0.04335983333333334
081003,-0.15177359999999998
081004,-0.036806900000000004
081005,-0.022209841666666664
081006,0.074300575
081007,-0.02893595833333334
081008,-0.03778319166666666
081009,0.11202289166666667
081101,0.23119136666666668
081102,-0.083777925
081103,0.22841689166666668
081104,-0.03569130833333333
081105,-0.006059974999999999
081106,0.3702949833333333
081201,0.04489969166666667
081202,0.08074349166666667
081203,0.29537404166666664
081204,-0.012643074999999997
081205,0.016500650000000002
081206,0.10160491666666667
081207,0.09911673333333332
081208,0.049202325000000005
081209,0.3505451
081210,0.250192025
081211,0.045248250000000004
081212,0.18229735833333333
081301,-0.23733141666666666
081302,-0.02611481666666667
081303,-0.13306738333333334
081304,0.25465187499999997
081305,-0.188856275
081306,0.03116424166666667
081307,-0.224073025
090101,0.13869410833333334
090102,0.15198963333333335
090103,0.07054634166666666
090104,0.10524185
090105,0.0016604499999999971
090106,0.29183523333333333
090107,-0.09843886666666667
090108,0.08204241666666666
090109,0.09947696666666667
090110,0.03418016666666667
090111,-0.06580105833333333
090112,-0.058957616666666664
090113,0.11193755833333333
090114,0.15698475833333334
090115,-0.113324525
090116,0.08938889166666666
090117,0.06653441666666667
090118,0.14521349166666667
090119,0.08081646666666667
090201,0.019512466666666665
090202,0.06154381666666667
090203,0.042973449999999996
090204,-0.08628799166666667
090205,-0.10764458333333334
090206,0.10545624166666667
090207,-0.06664994166666667
090208,-0.005871166666666665
090301,0.20354949166666667
090302,0.022312266666666664
090303,-0.005249000000000006
090304,0.11136155833333333
090305,-0.045581391666666665
090306,0.099796891666666665
090307,0.06307749166666667
090308,-0.026570949999999992
090309,-0.007383391666666665
090310,0.017002350000000003
090311,0.09574542500000001
090312,0.10514358333333333
090401,0.20392906666666666
090402,0.19411131666666667
090403,0.217171
090404,0.09429692499999999
090405,0.2621080333333333
090406,0.256764225
090407,0.24832836666666666
090408,0.369237825
090409,0.28417129166666666
090410,0.21264458333333333
090411,0.17578434166666668
090412,0.35768155
090413,0.2846435333333333
090501,0.030154650000000005
090502,-0.08378435
090503,0.1319604
090504,0.021941841666666663
090505,-0.187136425
090506,0.010506866666666672
090507,0.09936558333333333
090508,-0.10152725
090509,0.12990243333333334
090510,0.20696853333333334
090511,-9.534000000000047e-4
090601,0.17183645
090602,0.16574558333333334
090603,0.21809869999999998
090604,0.14948815000000001
090605,0.283768075
090606,0.37705038333333335
090607,0.2770065666666667
090608,0.18014159166666666
090609,0.14932648333333334
090610,0.20630244166666667
090611,0.11229500833333333
090612,0.10383368333333333
090613,0.14521499166666668
090614,0.32338028333333335
090615,0.20698223333333332
090616,0.255732525
090701,-0.14929520833333335
090702,-0.13750709166666666
090703,-0.222146375
090704,-0.15635273333333333
090705,0.019133866666666666
090706,-0.10417829166666667
090707,-0.166680325
090709,-0.05410851666666666
090710,-0.13205581666666666
090711,0.07036164166666667
090713,-0.018742541666666664
090714,0.16259145833333333
090715,0.09389055833333333
090716,0.29853815
090717,-0.05898325833333334
090718,0.3181216
090719,-0.08882485833333334
090720,-0.04383596666666667
090721,0.7232153583333334
090722,0.17135780833333333
090723,-0.117026625
100101,-0.15944123333333335
100102,-0.105816675
100103,0.25147248333333333
100104,0.067798925
100105,-0.09867420833333333
100106,0.081240375
100107,-7.851250000000009e-4
100108,0.048370724999999996
100109,0.0040255753206488365
100110,-0.008381133333333337
100111,-0.008267858333333333
100112,-0.05393146666666667
100113,0.15831834166666667
100201,-0.08081945833333333
100202,0.09828209166666667
100203,0.09857
100204,0.030501216666666664
100205,-0.062911025
100206,-0.08890219166666667
100207,-0.01975475
100208,-0.015094000000000005
100301,0.017882125
