ubigeo,sh
010101,0.009988074999999999
010102,0.009158758333333333
010103,0.010901158333333334
010104,0.009907475
010105,0.009327216666666667
010106,0.010086333333333333
010107,0.007836591666666667
010108,0.0104801
010109,0.008916416666666666
010110,0.007980966666666667
010111,0.009540925
010112,0.009427533333333333
010113,0.008632708333333333
010114,0.009170091666666666
010115,0.009535666666666666
010116,0.00831015
010117,0.008576458333333334
010118,0.009963016666666666
010119,0.009146316666666666
010120,0.009168591666666667
010121,0.010119775
010201,0.01567485
010202,0.013087716666666667
010203,0.013277366666666667
010204,0.015299258333333333
010205,0.014256866666666666
010206,0.013742208333333334
010301,0.009457391666666667
010302,0.009037183333333334
010303,0.011107108333333334
010304,0.010024791666666666
010305,0.010521866666666668
010306,0.010166716666666667
010307,0.011215141666666666
010308,0.009167991666666667
010309,0.009843866666666666
010310,0.0101642
010311,0.010066125
010312,0.011673941666666666
010401,0.015393425
010402,0.013932758333333333
010403,0.015385558333333334
010501,0.010033883333333334
010502,0.012328583333333334
010503,0.010703675
010504,0.009138508333333333
010505,0.009619891666666667
010506,0.009314758333333333
010507,0.008666333333333333
010508,0.009573083333333333
010509,0.009461766666666666
010510,0.009864775000000001
010511,0.008526616666666667
010512,0.011188983333333333
010513,0.01078895
010514,0.010281041666666667
010515,0.012582025
010516,0.010520175
010517,0.009271533333333333
010518,0.011080383333333332
010519,0.009370025
010520,0.010165575
010521,0.009300833333333333
010522,0.009349666666666666
010523,0.009765966666666667
010601,0.011292816666666667
010602,0.012113275
010603,0.010305683333333333
010604,0.012468625
010605,0.011188158333333333
010606,0.011343266666666667
010607,0.010439808333333333
010608,0.012231791666666667
010609,0.011183916666666667
010610,0.012554025
010611,0.012287666666666667
010612,0.010533191666666667
010701,0.013249216666666667
010702,0.011625483333333334
010703,0.0129035
010704,0.015328058333333333
010705,0.011977491666666668
010706,0.011793675
010707,0.012607341666666667
020101,0.005987075
020102,0.007239425
020103,0.008556175
020104,0.007436041666666666
020105,0.006164758333333333
020106,0.0062422
020107,0.0053562666666666665
020108,0.005895325
020109,0.009019241666666667
020110,0.0071983333333333335
020111,0.0058909
020112,0.006286125
020201,0.005317425
020202,0.007834325
020203,0.005985825
020204,0.005432575
020205,0.005783333333333333
020301,0.009095975
020302,0.008870725
020303,0.00953995
020304,0.008447175
020305,0.00733755
020306,0.0076715916666666665
020401,0.00627345
020402,0.007632816666666667
020501,0.006442658333333334
020502,0.008424166666666667
020503,0.008496583333333333
020504,0.005504833333333333
020505,0.005621066666666666
020506,0.006986541666666667
020507,0.009424058333333334
020508,0.006473158333333334
020509,0.006086991666666666
020510,0.005712775
020511,0.007447708333333333
020512,0.007545425
020513,0.005774591666666667
020514,0.005988408333333334
020515,0.00609985
020601,0.006569308333333333
020602,0.007977966666666666
020603,0.008579733333333334
020604,0.006795366666666667
020605,0.006427041666666667
020606,0.006437583333333333
020607,0.008054458333333334
020608,0.005734216666666667
020609,0.005813916666666667
020610,0.008579733333333334
020611,0.0061254000000000005
020701,0.00781225
020702,0.009242058333333334
020703,0.008497025
020801,0.012768183333333334
020802,0.011657925
020803,0.013632775
020804,0.010826641666666666
020901,0.0070819
020902,0.006784641666666666
020903,0.009215991666666666
020904,0.006446533333333333
020905,0.008660716666666667
020906,0.007057125
020907,0.010165116666666666
021001,0.00661905
021002,0.007976183333333333
021003,0.007378525
021004,0.0059169
021005,0.008016408333333334
021006,0.008050891666666667
021007,0.0078863
021008,0.006634225
021009,0.008729250000000001
021010,0.008716208333333333
021011,0.007858308333333333
021012,0.009073641666666667
021013,0.007995725
021014,0.0064954999999999995
021015,0.006990466666666667
021016,0.009619133333333333
021101,0.011578225
021102,0.008152408333333333
021103,0.011874116666666667
021104,0.008673691666666667
021105,0.0071393333333333335
021201,0.006909741666666667
021202,0.008873608333333333
021203,0.00750015
021204,0.0077062
021205,0.007102633333333333
021206,0.006624633333333334
021207,0.006591041666666667
021208,0.006009466666666667
021209,0.006167275
021210,0.0065497333333333334
021301,0.008356966666666667
021302,0.008296508333333334
021303,0.009309391666666667
021304,0.008943583333333333
021305,0.009240441666666667
021306,0.007895125
021307,0.0080656
021308,0.0090068
021401,0.005773525
021402,0.007731033333333333
021403,0.005540316666666666
021404,0.007817216666666666
021405,0.010535325
021406,0.005978008333333333
021407,0.0064714333333333336
021408,0.0061217
021409,0.0099819249999999991
021410,0.006414733333333333
021501,0.0067702
021502,0.009478016666666667
021503,0.007285316666666666
021504,0.008153
021505,0.0070228416666666665
021506,0.007485958333333333
021507,0.007829225
021508,0.008976616666666666
021509,0.0074310750000000005
021510,0.009786766666666667
021511,0.00859745
021601,0.007275708333333334
021602,0.007930375
021603,0.009418858333333334
021604,0.008728366666666666
021701,0.006166066666666667
021702,0.005455683333333333
021703,0.005381008333333334
021704,0.0065521166666666665
021705,0.007877875
021706,0.006380266666666667
021707,0.005697066666666667
021708,0.0081035
021709,0.005750325
021710,0.006029408333333333
021801,0.012667041666666667
021802,0.008005258333333333
021803,0
021804,0.00830915
021805,0.010938716666666667
021806,0.0132594
021807,0.014005075
021808,0.013860883333333334
021809,0.013727033333333333
021901,0.008043808333333333
021902,0.010073783333333333
021903,0.009312816666666666
021904,0.007653775
021905,0.007426066666666667
021906,0.008670691666666668
021907,0.009798266666666666
021908,0.0068498
021909,0.007459783333333333
021910,0.008734908333333333
022001,0.006443783333333333
022002,0.005871883333333334
022003,0.0072157
022004,0.008233316666666667
022005,0.006936008333333334
022006,0.007425233333333334
022007,0.0056566333333333335
022008,0.0068247
030101,0.008705708333333333
030102,0.007460175
030103,0.007304583333333333
030104,0.008518350000000001
030105,0.009944091666666667
030106,0.007688833333333333
030107,0.008845325
030108,0.0095684
030109,0.008041766666666667
030201,0.007598691666666667
030202,0.010650191666666666
030203,0.007582766666666667
030204,0.009472125
030205,0.007977758333333333
030206,0.007530033333333333
030207,0.007747491666666667
030208,0.010809408333333333
030209,0.008847666666666667
030210,0.006827891666666666
030211,0.007212516666666667
030212,0.008977683333333333
030213,0.00737275
030214,0.008069516666666667
030215,0.007638741666666666
030216,0.008991916666666667
030217,0.006916825
030218,0.007479833333333333
030219,0.010921866666666667
030220,0.006967458333333333
030301,0.0058228
030302,0.0067255
030303,0.006350691666666667
030304,0.005764308333333333
030305,0.005777733333333333
030306,0.006951891666666667
030307,0.006896491666666667
030401,0.00723335
030402,0.007570408333333333
030403,0.006313525
030404,0.008139266666666667
030405,0.008274966666666666
030406,0.005890958333333333
030407,0.008341241666666667
030408,0.008348441666666666
030409,0.007295741666666667
030410,0.007576866666666667
030411,0.007665425
030412,0.006778141666666667
030413,0.007596683333333333
030414,0.00806285
030415,0.008594741666666666
030416,0.007476308333333333
030417,0.007534283333333333
030501,0.007264033333333334
030502,0.008289691666666666
030503,0.007270208333333333
030504,0.006679683333333334
030505,0.0074655500000000005
030506,0.00658645
030601,0.008776441666666667
030602,0.007600583333333333
030603,0.009663141666666666
030604,0.009926091666666666
030605,0.008975883333333334
030606,0.008977516666666666
030607,0.008410933333333334
030608,0.007759891666666667
030609,0.008292533333333333
030610,0.009854091666666667
030611,0.009477316666666668
030701,0.0065857
030702,0.006945891666666667
030703,0.007602508333333333
030704,0.007742833333333333
030705,0.006847391666666667
030706,0.007015216666666667
030707,0.00636425
030708,0.006647316666666667
030709,0.0074190083333333335
030710,0.007805633333333333
030711,0.006973733333333333
030712,0.0078713
030713,0.006179491666666667
030714,0.007124908333333333
040101,0.007607458333333333
040102,0.006360925
040103,0.005131308333333333
040104,0.006288475
040105,0.0057973416666666664
040106,0.005295233333333333
040107,0.007659991666666667
040108,0.008818275
040109,0.006160833333333333
040110,0.0063415166666666665
040111,0.006891041666666667
040112,0.006997941666666667
040113,0.0053771416666666665
040114,0.006066375
040115,0.006678933333333334
040116,0.006931366666666667
040117,0.007660333333333333
040118,0.0096294
040119,0.004515525
040120,0.008674075
040121,0.009800441666666666
040122,0.007652283333333333
040123,0.007688616666666667
040124,0.00791805
040125,0.009202575
040126,0.0076179916666666665
040127,0.006849241666666667
040128,0.005696516666666667
040129,0.007659991666666667
040201,0
040202,0.011698425
040203,0.008790883333333332
040204,0.010661866666666667
040205,0.010686125
040206,0.009462391666666667
040207,0.010865891666666667
040208,0.011759341666666668
040301,0.007779375
040302,0.00966125
040303,0.009059341666666667
040304,0.009619566666666666
040305,0.011023508333333333
040306,0.005849525
040307,0.011375233333333333
040308,0.0090922
040309,0.007278383333333333
040310,0.009412825
040311,0.011424275
040312,0.006039966666666667
040313,0.01070745
040401,0.009193308333333334
040402,0.005248116666666667
040403,0.006728016666666666
040404,0.004802191666666667
040405,0.005664525
040406,0.005166658333333333
040407,0.008844808333333334
040408,0.005105916666666667
040409,0.005095
040410,0.00517865
040411,0.007167366666666667
040412,0.007183716666666667
040413,0.010095858333333334
040414,0.004959841666666667
040501,0.0047276083333333335
040502,0.004561675
040503,0.0050230583333333335
040504,0.0048972749999999995
040505,0.0049317833333333335
040506,0.005095841666666667
040507,0.0059285250000000005
040508,0.005252558333333333
040509,0.005079808333333333
040510,0.004476475
040511,0.005435066666666667
040512,0.004354266666666667
040513,0.004803933333333333
040514,0.0047412416666666665
040515,0.005048508333333333
040516,0.004814033333333334
040517,0.0051618
040518,0.004728675
040519,0.004612675
040520,0.00955265
040601,0.007342341666666667
040602,0.006457458333333333
040603,0.005106833333333333
040604,0.00635265
040605,0.006995508333333333
040606,0.009081341666666666
040607,0.004373533333333334
040608,0.007548116666666667
040701,0.009880041666666667
040702,0.00981135
040703,0.011919633333333334
040704,0.010222433333333333
040705,0.0112499
040706,0.010856008333333333
040801,0.005305275
040802,0.005372608333333333
040803,0.005962208333333333
040804,0.005280791666666666
040805,0.005262216666666666
040806,0.0049838
040807,0.006521358333333333
040808,0.007378575
040809,0.006606758333333333
040810,0.005309108333333333
040811,0.0065288916666666665
050101,0.010086541666666667
050102,0.0076555749999999995
050103,0.008321708333333334
050104,0.008865916666666666
050105,0.007522341666666666
050106,0.009190383333333333
050107,0.010609925
050108,0.009052033333333334
050109,0.009083408333333334
050110,0.009301266666666667
050111,0.009740925000000001
050112,0.007984816666666667
050113,0.009494816666666666
050114,0.0071376
050115,0.010048016666666666
050116,0.010099491666666667
050201,0.008553158333333333
050202,0.006850266666666667
050203,0.007754733333333333
050204,0.00779075
050205,0.006118933333333333
050206,0.0070315916666666665
050301,0.005796225
050302,0.0072119
050303,0.006436858333333333
050304,0.00604015
050401,0.00871745
050402,0.008591183333333334
050403,0.008365966666666667
050404,0.0092849749999999991
050405,0.009028225
050406,0.007912708333333334
050407,0.011168625
050408,0.012936708333333333
050409,0.015257858333333332
050410,0.007341266666666667
050411,0.010011491666666667
050412,0.007400225
050501,0.00818885
050502,0.010857716666666666
050503,0.011775175
050504,0.00958405
050505,0.010090341666666667
050506,0.009307958333333333
050507,0.012465825
050508,0.007334083333333333
050509,0.011358241666666666
050510,0.010307
050511,0.010695225
050601,0.005740791666666667
050602,0.006421033333333334
050603,0.0060917666666666665
050604,0.006005658333333334
050605,0.006190608333333333
050606,0.005846816666666667
050607,0.007544175
050608,0.0059655333333333335
050609,0.0062147416666666665
050610,0.0069102
050611,0.005812625
050612,0.007229991666666667
050613,0.0065815
050614,0.006916341666666667
050615,0.006193533333333333
050616,0.0064331
050617,0.0070266416666666665
050618,0.005672
050619,0.007093158333333334
050620,0.0077774666666666666
050621,0.006993408333333334
050701,0.005393316666666667
050702,0.006014391666666666
050703,0.0055303999999999996
050704,0.00611715
050705,0.0065317583333333335
050706,0.005651033333333334
050707,0.005908875
050708,0.005772766666666667
050801,0.006423175
050802,0.005786325
050803,0.006679075
050804,0.005839025
050805,0.006071783333333333
050806,0.005046591666666667
050807,0.005419241666666666
050808,0.005691608333333333
050809,0.0060065583333333335
050810,0.005726441666666667
050901,0.008091116666666667
050902,0.009515841666666667
050903,0.00908095
050904,0.008515749999999999
050905,0.0066267
050906,0.007150366666666666
050907,0.008323383333333333
050908,0.006935925
050909,0.007657433333333333
050910,0.007766391666666666
050911,0.0067203666666666665
051001,0.007075966666666667
051002,0.008519833333333334
051003,0.00681455
051004,0.0077934
051005,0.007096366666666667
051006,0.008316725
051007,0.008302708333333334
051008,0.0071071166666666664
051009,0.006981033333333333
051010,0.007688166666666667
051011,0.0070086083333333335
051012,0.006239858333333333
051101,0.008243558333333333
051102,0.008611666666666667
051103,0.009488166666666667
051104,0.008953641666666666
051105,0.008279558333333333
051106,0.00913915
051107,0.009815766666666666
051108,0.007786708333333333
060101,0.0076767250000000006
060102,0.008098233333333333
060103,0.0077177999999999995
060104,0.008807283333333334
060105,0.0072194
060106,0.008019150000000001
060107,0.008691733333333333
060108,0.00812935
060109,0.009674775
060110,0.0091842
060111,0.008198091666666667
060112,0.008470658333333334
060201,0.008951266666666667
060202,0.0086917
060203,0.01032355
060204,0.010591050000000001
060301,0.011413641666666667
060302,0.011420541666666666
060303,0.010397758333333333
060304,0.008012708333333333
060305,0.011814616666666666
060306,0.008903491666666666
060307,0.008911791666666667
060308,0.009545225000000001
060309,0.007750725
060310,0.008138066666666666
060311,0.0122089
060312,0.0088281
060401,0.008881983333333333
060402,0.010259366666666667
060403,0.010094491666666667
060404,0.009247583333333333
060405,0.012061225
060406,0.01160235
060407,0.0102741
060408,0.008821733333333333
060409,0.009975875
060410,0.009608616666666667
060411,0.01082265
060412,0.008929491666666666
060413,0.008935
060414,0.013012075
060415,0.008625358333333333
060416,0.010696466666666666
060417,0.009850741666666668
060418,0.011618691666666667
060419,0.00899205
060501,0.008842258333333334
060502,0.011593075
060503,0.009731091666666667
060504,0.007758908333333333
060505,0.011519958333333333
060506,0.008549025
060507,0.009740233333333334
060508,0.01190935
060601,0.009660083333333333
060602,0.011349808333333333
060603,0.013568225
060604,0.013293833333333333
060605,0.011733616666666667
060606,0.011540708333333333
060607,0.009882275
060608,0.009659208333333334
060609,0.012199158333333333
060610,0.011158441666666666
060611,0.012125341666666666
060612,0.010172183333333333
060613,0.0120845
060614,0.009677116666666666
060615,0.0135298
060701,0.008269466666666666
060702,0.008405141666666666
060703,0.007543333333333333
060801,0.0120494
060802,0.014682466666666666
060803,0.009265725
060804,0.01099855
060805,0.011654241666666667
060806,0.0123496
060807,0.009933766666666666
060808,0.010990833333333333
060809,0.009105758333333333
060810,0.0097961
060811,0.01094525
060812,0.013762008333333332
060901,0.0132936
060902,0.013343458333333334
060903,0.012615541666666666
060904,0.012383975
060905,0.011074625
060906,0.012043158333333333
060907,0.009835841666666666
061001,0.009293641666666666
061002,0.010444733333333333
061003,0.011135766666666666
061004,0.008064283333333333
061005,0.010168041666666667
061006,0.009803258333333334
061007,0.010205716666666666
061101,0.009799541666666666
061102,0.0103047
061103,0.0073765666666666665
061104,0.007479808333333333
061105,0.008412966666666667
061106,0.011558275
061107,0.007364366666666667
061108,0.0129007
061109,0.009703825
061110,0.01191385
061111,0.007813516666666666
061112,0.007896516666666667
061113,0.0106275
061201,0.009671533333333333
061202,0.010866
061203,0.011894366666666666
061204,0.007604325
061301,0.01074155
061302,0.010385316666666667
061303,0.009800308333333334
061304,0.010878408333333332
061305,0.010452266666666666
061306,0.008937366666666667
061307,0.008885416666666666
061308,0.010459016666666666
061309,0.010523491666666667
061310,0.009949741666666666
061311,0.010125666666666666
070101,0.013052675
070102,0.013052675
070103,0.013052675
070104,0
070105,0
070106,0.013228833333333334
070107,0.013255900000000001
080101,0.007658883333333333
080102,0.007475516666666666
080103,0.007815675
080104,0.007937391666666667
080105,0.008084283333333333
080106,0.008107791666666666
080107,0.008053875
080108,0.008314841666666666
080201,0.0069821
080202,0.0073339500000000005
080203,0.007551108333333333
080204,0.007367383333333333
080205,0.0069
080206,0.00726385
080207,0.0070806666666666665
080301,0.008085291666666666
080302,0.007777475
080303,0.007959083333333334
080304,0.008455233333333333
080305,0.00732635
080306,0.008458291666666666
080307,0.008949225
080308,0.00813235
080309,0.008214216666666666
080401,0.007008941666666667
080402,0.007602225
080403,0.007380916666666667
080404,0.007161058333333333
080405,0.007548966666666667
080406,0.007809675
080407,0.007944108333333333
080408,0.009616875
080501,0.006665691666666667
080502,0.006252791666666667
080503,0.006239458333333334
080504,0.006405966666666666
080505,0.005737666666666667
080506,0.007336791666666667
080507,0.006489825
080508,0.007161075
080601,0.0064543583333333335
080602,0.0058943500000000005
080603,0.006751383333333334
080604,0.0058645
080605,0.005745933333333333
080606,0.006118533333333334
080607,0.00731975
080608,0.007369783333333334
080701,0.005712908333333333
080702,0.007115733333333333
080703,0.006696625
080704,0.007109825
080705,0.006482633333333333
080706,0.00640635
080707,0.006758508333333333
080708,0.006034208333333333
080801,0.0059065
080802,0.004640991666666667
080803,0.005837933333333333
080804,0.00540775
080805,0.0057929416666666666
080806,0.006340508333333333
080807,0.005377633333333333
080808,0.006066566666666667
080901,0.011576016666666666
080902,0.012128825
080903,0.009651383333333333
080904,0.0128857
080905,0.009729516666666667
080906,0.012072341666666667
080907,0.0120696
080908,0.008333325
080909,0.009756325
080910,0.013190799999999999
080911,0.010356483333333333
080912,0.011592566666666667
080913,0.014383400000000001
080914,0.014978383333333333
081001,0.0078085333333333335
081002,0.007243083333333333
081003,0.007973825
081004,0.00813225
081005,0.008076258333333333
081006,0.006661058333333333
081007,0.008278633333333334
081008,0.0076757
081009,0.0076990750000000005
081101,0.008720041666666668
081102,0.007672633333333333
081103,0.007916758333333333
081104,0.007689166666666666
081105,0.007552833333333333
081106,0.01267635
081201,0.007836516666666666
081202,0.008064708333333333
081203,0.013689416666666666
081204,0.006852016666666667
081205,0.007656266666666666
081206,0.006702416666666666
081207,0.007255683333333334
081208,0.0078526916666666665
081209,0.007028933333333333
081210,0.006421216666666667
081211,0.008169991666666666
081212,0.007258199999999999
081301,0.007384458333333333
081302,0.008060433333333334
081303,0.008379375
081304,0.008808291666666667
081305,0.008430291666666668
081306,0.007172008333333334
081307,0.007529533333333333
090101,0.006214633333333333
090102,0.00568865
090103,0.007533033333333333
090104,0.007074658333333333
090105,0.007781583333333333
090106,0.005941333333333333
090107,0.007730708333333333
090108,0.007725475
090109,0.006896175
090110,0.006383491666666667
090111,0.008487183333333334
090112,0.007353999999999999
090113,0.006025533333333334
090114,0.00702185
090115,0.00778375
090116,0.006535825
090117,0.00716605
090118,0.005670675
090119,0.007141075
090201,0.008805141666666667
090202,0.008528208333333334
090203,0.007982008333333334
090204,0.009189474999999999
090205,0.010279433333333332
090206,0.007139791666666667
090207,0.008781233333333333
090208,0.0082685
090301,0.00652585
090302,0.00784165
090303,0.0082968
090304,0.007217233333333333
090305,0.010626791666666666
090306,0.008163066666666666
090307,0.007404808333333334
090308,0.007505366666666667
090309,0.009049116666666666
090310,0.008777833333333334
090311,0.007378366666666667
090312,0.007062033333333334
090401,0.00538955
090402,0.005736583333333333
090403,0.005338933333333333
090404,0.007275866666666667
090405,0.005362916666666667
090406,0.005936675
090407,0.005788908333333334
090408,0.0062580249999999995
090409,0.0064408
090410,0.007983866666666667
090411,0.005346691666666667
090412,0.00656505
090413,0.006821908333333334
090501,0.009120066666666666
090502,0.008065966666666667
090503,0.008841216666666667
090504,0.008276975
090505,0.010121491666666666
090506,0.008125466666666668
090507,0.0077371083333333335
090508,0.009413858333333334
090509,0.008432491666666667
090510,0.008538258333333333
090511,0.008019575
090601,0.006509358333333333
090602,0.006689575
090603,0.006103433333333333
090604,0.006163775
090605,0.0058111
090606,0.00732415
090607,0.00573605
090608,0.005679733333333333
090609,0.006822991666666667
090610,0.005539925
090611,0.006292483333333334
090612,0.005954408333333334
090613,0.006274925
090614,0.006011725
090615,0.005611966666666667
090616,0.005334316666666667
090701,0.007949258333333334
090702,0.007634808333333333
090703,0.007459791666666667
090704,0.007865866666666667
090705,0.009394991666666666
090706,0.008538525
090707,0.011453416666666667
090709,0.008864175
090710,0.007840041666666667
090711,0.007445191666666667
090713,0.011613
090714,0.009712183333333334
090715,0.010664783333333334
090716,0.007556016666666667
090717,0.009961641666666667
090718,0.0102624
090719,0.007973858333333333
090720,0.009542025
090721,0.009383233333333333
090722,0.007766158333333334
090723,0.008393225
100101,0.010897025
100102,0.010202383333333334
100103,0.011028
100104,0.008653841666666667
100105,0.007307325
100106,0.008579808333333333
100107,0.009824425
100108,0.007703258333333333
100109,0.008882025
100110,0.008686016666666668
100111,0.0106391
100112,0.0076803
100113,0.011058891666666666
100201,0.0089946
100202,0.008420508333333333
100203,0.007667125
100204,0.009650016666666667
100205,0.00961585
100206,0.008564658333333334
100207,0.007899191666666666
100208,0.009076733333333333
100301,0.007509358333333334
100307,0.0071422583333333334
100311,0.007682566666666666
100313,0.007652383333333334
100316,0.007392716666666667
100317,0.0077762583333333335
100321,0.007719683333333334
100322,0.007993241666666666
